order_id,date,time,customer_id,total_payment
12006,2015-07-20,12:01:18,4047,20.75
12007,2015-07-20,12:29:54,6033,49.5
12008,2015-07-20,12:49:08,5639,15.25
12009,2015-07-20,12:58:31,1196,16.75
12010,2015-07-20,13:03:53,5393,12.5
12011,2015-07-20,13:05:44,2118,12.0
12012,2015-07-20,13:07:12,1154,20.5
12013,2015-07-20,13:10:59,2699,24.5
12014,2015-07-20,13:16:44,6275,27.5
12015,2015-07-20,13:23:12,3125,41.25
12016,2015-07-20,13:23:18,3981,20.75
12017,2015-07-20,13:34:56,1139,28.95
12018,2015-07-20,13:50:31,3860,16.0
12019,2015-07-20,13:55:06,2824,48.0
12020,2015-07-20,14:09:21,2101,18.5
12021,2015-07-20,14:11:23,4663,13.25
12022,2015-07-20,14:17:06,2353,97.0
12023,2015-07-20,14:20:14,3115,217.2
12024,2015-07-20,15:13:57,2840,37.5
12025,2015-07-20,15:21:28,4226,45.5
12026,2015-07-20,15:21:56,1569,23.65
12027,2015-07-20,15:26:41,5293,60.25
12028,2015-07-20,15:35:42,4494,25.5
12029,2015-07-20,15:53:10,4326,35.0
12030,2015-07-20,15:54:30,187,16.0
12031,2015-07-20,15:54:58,850,21.0
12032,2015-07-20,15:55:38,1689,20.75
12033,2015-07-20,16:00:21,2844,20.5
12034,2015-07-20,16:18:25,4211,10.5
12035,2015-07-20,16:26:04,4620,26.75
12036,2015-07-20,17:18:59,6079,36.75
12037,2015-07-20,17:29:02,5825,62.25
12038,2015-07-20,17:38:43,6473,14.5
12039,2015-07-20,17:45:13,3760,69.75
12040,2015-07-20,18:13:02,663,33.25
12041,2015-07-20,18:23:07,761,67.25
12042,2015-07-20,18:24:45,3671,40.5
12043,2015-07-20,18:25:40,6916,61.0
12044,2015-07-20,18:39:30,6565,55.5
12045,2015-07-20,18:45:56,2673,36.5
12046,2015-07-20,18:54:19,236,29.25
12047,2015-07-20,19:10:56,273,66.5
12048,2015-07-20,19:11:52,6163,65.25
12049,2015-07-20,19:16:23,1933,37.25
12050,2015-07-20,19:22:48,1413,74.25
12051,2015-07-20,19:26:11,745,24.5
12052,2015-07-20,19:29:55,4614,68.5
12053,2015-07-20,19:46:07,4799,61.75
12054,2015-07-20,19:46:34,6483,78.25
12055,2015-07-20,20:00:27,5928,55.0
12056,2015-07-20,20:10:28,3044,16.5
12057,2015-07-20,20:18:29,6519,16.75
12058,2015-07-20,20:34:39,3900,51.2
12059,2015-07-20,21:06:14,975,17.5
12060,2015-07-21,11:19:15,4876,41.5
12061,2015-07-21,11:46:22,5379,28.25
12062,2015-07-21,11:49:20,5413,131.45
12063,2015-07-21,11:53:51,5588,24.5
12064,2015-07-21,11:55:10,3459,75.45
12065,2015-07-21,12:08:15,1073,57.25
12066,2015-07-21,12:12:10,2432,40.75
12067,2015-07-21,12:29:53,6384,16.5
12068,2015-07-21,12:31:56,1047,20.75
12069,2015-07-21,12:35:18,2936,112.0
12070,2015-07-21,12:54:21,3074,41.5
12071,2015-07-21,13:04:34,2827,20.5
12072,2015-07-21,13:17:05,4650,11.0
12073,2015-07-21,13:27:28,4374,16.5
12074,2015-07-21,13:33:17,4695,16.75
12075,2015-07-21,13:36:36,878,53.0
12076,2015-07-21,13:53:14,2762,17.95
12077,2015-07-21,14:11:31,2189,20.25
12078,2015-07-21,14:31:56,4814,83.15
12079,2015-07-21,14:52:32,767,13.25
12080,2015-07-21,14:56:13,5062,16.75
12081,2015-07-21,15:22:25,1179,20.75
12082,2015-07-21,15:29:00,4115,25.25
12083,2015-07-21,15:29:17,6487,45.0
12084,2015-07-21,15:37:03,6452,33.5
12085,2015-07-21,15:44:48,1205,12.5
12086,2015-07-21,15:47:58,1762,49.0
12087,2015-07-21,15:51:49,4307,54.75
12088,2015-07-21,15:58:47,6671,20.75
12089,2015-07-21,16:01:21,4677,41.0
12090,2015-07-21,16:04:10,238,64.25
12091,2015-07-21,16:04:53,2301,20.25
12092,2015-07-21,16:36:16,5865,29.5
12093,2015-07-21,16:53:57,624,58.5
12094,2015-07-21,17:10:51,4232,82.25
12095,2015-07-21,17:35:58,4117,12.0
12096,2015-07-21,17:52:12,1580,20.5
12097,2015-07-21,18:09:57,1646,51.25
12098,2015-07-21,18:11:15,813,29.25
12099,2015-07-21,18:21:01,5785,32.75
12100,2015-07-21,18:34:16,2498,41.0
12101,2015-07-21,18:34:35,5800,29.25
12102,2015-07-21,18:52:26,2213,16.0
12103,2015-07-21,18:56:08,435,33.0
12104,2015-07-21,19:05:49,3836,29.5
12105,2015-07-21,19:12:16,4635,41.5
12106,2015-07-21,19:13:19,4591,17.95
12107,2015-07-21,19:23:53,2742,29.25
12108,2015-07-21,20:03:18,5579,57.75
12109,2015-07-21,20:14:22,883,41.5
12110,2015-07-21,20:47:23,4531,41.0
12111,2015-07-21,21:01:38,425,16.0
12112,2015-07-21,21:09:34,6833,44.4
12113,2015-07-21,21:11:40,6498,10.5
12114,2015-07-21,21:15:17,555,20.25
12115,2015-07-22,11:37:54,1402,12.25
12116,2015-07-22,11:39:20,2312,75.75
12117,2015-07-22,11:52:09,2902,53.5
12118,2015-07-22,11:56:05,2073,25.5
12119,2015-07-22,11:57:15,6247,87.5
12120,2015-07-22,12:09:55,2996,16.0
12121,2015-07-22,12:11:14,1507,65.0
12122,2015-07-22,12:17:23,547,12.75
12123,2015-07-22,12:19:44,1394,12.0
12124,2015-07-22,12:39:25,1671,12.75
12125,2015-07-22,12:42:32,4643,18.5
12126,2015-07-22,12:47:17,6313,53.0
12127,2015-07-22,12:57:19,4694,16.75
12128,2015-07-22,13:01:06,3353,53.0
12129,2015-07-22,13:01:27,3552,12.75
12130,2015-07-22,13:01:31,5785,20.75
12131,2015-07-22,13:03:01,1863,20.75
12132,2015-07-22,13:08:39,6538,12.75
12133,2015-07-22,13:11:08,6052,62.0
12134,2015-07-22,13:16:45,893,50.75
12135,2015-07-22,13:24:53,876,11.0
12136,2015-07-22,13:29:52,3668,38.7
12137,2015-07-22,13:36:46,1318,16.0
12138,2015-07-22,13:42:19,1044,16.0
12139,2015-07-22,13:49:13,1910,20.75
12140,2015-07-22,13:58:42,4018,12.0
12141,2015-07-22,14:00:51,3654,16.5
12142,2015-07-22,14:06:05,1406,71.25
12143,2015-07-22,14:44:43,672,16.5
12144,2015-07-22,15:20:44,1577,20.5
12145,2015-07-22,15:21:32,4161,16.75
12146,2015-07-22,15:26:14,4597,40.5
12147,2015-07-22,15:49:25,479,70.75
12148,2015-07-22,16:05:14,2029,42.25
12149,2015-07-22,16:32:53,4826,53.0
12150,2015-07-22,16:37:30,4411,37.0
12151,2015-07-22,16:54:52,1516,69.25
12152,2015-07-22,17:15:54,2750,53.5
12153,2015-07-22,17:16:11,3083,64.5
12154,2015-07-22,17:26:43,2767,20.25
12155,2015-07-22,17:42:45,2281,49.5
12156,2015-07-22,17:44:35,4268,54.0
12157,2015-07-22,17:44:36,1404,16.5
12158,2015-07-22,17:54:07,2632,74.5
12159,2015-07-22,18:05:37,265,37.25
12160,2015-07-22,18:13:08,2728,41.25
12161,2015-07-22,18:21:31,2277,35.5
12162,2015-07-22,18:52:54,5514,45.75
12163,2015-07-22,18:58:46,6940,32.5
12164,2015-07-22,19:01:58,4244,17.95
12165,2015-07-22,19:14:11,6184,41.0
12166,2015-07-22,19:15:50,6321,35.0
12167,2015-07-22,19:22:17,3137,20.25
12168,2015-07-22,19:30:32,4402,37.25
12169,2015-07-22,19:31:52,1769,48.0
12170,2015-07-22,19:32:57,2481,38.7
12171,2015-07-22,19:47:30,5472,58.25
12172,2015-07-22,20:56:02,3386,28.75
12173,2015-07-22,21:04:18,688,61.25
12174,2015-07-22,21:11:22,6528,16.5
12175,2015-07-22,21:13:44,4830,17.5
12176,2015-07-22,21:58:13,5020,35.0
12177,2015-07-22,22:12:14,4605,12.0
12178,2015-07-22,22:25:35,5229,16.25
12179,2015-07-22,22:29:03,1991,20.75
12180,2015-07-23,11:15:56,4413,20.25
12181,2015-07-23,11:20:39,2102,12.25
12182,2015-07-23,11:35:01,2059,20.75
12183,2015-07-23,11:40:33,1044,43.25
12184,2015-07-23,11:46:07,3880,36.0
12185,2015-07-23,11:51:23,858,12.0
12186,2015-07-23,11:52:22,2229,16.0
12187,2015-07-23,12:02:29,843,47.75
12188,2015-07-23,12:37:16,133,16.5
12189,2015-07-23,12:38:47,5900,30.25
12190,2015-07-23,12:40:58,1531,15.25
12191,2015-07-23,12:50:04,1831,49.25
12192,2015-07-23,13:00:36,176,12.25
12193,2015-07-23,13:10:07,3078,12.0
12194,2015-07-23,13:29:55,647,58.5
12195,2015-07-23,13:32:05,3967,16.75
12196,2015-07-23,13:32:31,2226,161.5
12197,2015-07-23,13:34:41,4249,20.5
12198,2015-07-23,13:34:46,1847,109.75
12199,2015-07-23,13:35:09,5660,10.5
12200,2015-07-23,13:44:48,4407,20.75
12201,2015-07-23,13:48:00,2008,16.5
12202,2015-07-23,13:53:32,1347,34.7
12203,2015-07-23,13:53:36,1862,18.5
12204,2015-07-23,14:02:10,2163,60.25
12205,2015-07-23,14:16:26,2714,32.75
12206,2015-07-23,14:19:09,3817,68.0
12207,2015-07-23,14:33:46,5244,71.75
12208,2015-07-23,14:58:09,6231,49.25
12209,2015-07-23,15:24:20,3488,33.0
12210,2015-07-23,15:26:02,1378,28.5
12211,2015-07-23,15:42:29,389,10.5
12212,2015-07-23,15:58:47,6658,20.75
12213,2015-07-23,16:22:29,230,20.75
12214,2015-07-23,16:27:49,3380,75.25
12215,2015-07-23,16:28:19,5770,32.75
12216,2015-07-23,16:41:16,496,16.75
12217,2015-07-23,16:50:51,2676,37.0
12218,2015-07-23,17:15:04,4319,38.25
12219,2015-07-23,17:16:25,4036,56.75
12220,2015-07-23,17:16:48,5477,12.75
12221,2015-07-23,17:20:40,2717,17.95
12222,2015-07-23,17:35:03,2947,35.0
12223,2015-07-23,17:35:13,2380,20.25
12224,2015-07-23,18:16:16,2364,66.0
12225,2015-07-23,18:16:33,4811,12.0
12226,2015-07-23,18:21:44,4105,62.25
12227,2015-07-23,18:30:59,6212,52.5
12228,2015-07-23,18:33:30,2136,12.0
12229,2015-07-23,18:39:20,4588,16.75
12230,2015-07-23,19:06:04,5784,32.25
12231,2015-07-23,19:11:36,6467,48.0
12232,2015-07-23,19:23:56,1253,16.5
12233,2015-07-23,19:27:39,2688,12.75
12234,2015-07-23,19:31:11,5480,10.5
12235,2015-07-23,19:46:11,1167,20.75
12236,2015-07-23,19:53:35,2993,40.75
12237,2015-07-23,20:00:26,5363,28.75
12238,2015-07-23,20:08:19,3514,40.15
12239,2015-07-23,20:23:04,1915,20.75
12240,2015-07-23,20:58:01,6741,45.95
12241,2015-07-23,21:11:55,152,16.0
12242,2015-07-23,21:20:18,2132,16.25
12243,2015-07-23,21:40:27,5608,65.75
12244,2015-07-23,22:39:04,1208,28.0
12245,2015-07-24,11:22:58,157,29.25
12246,2015-07-24,11:29:44,160,60.5
12247,2015-07-24,11:35:30,6425,12.5
12248,2015-07-24,11:43:47,6919,56.0
12249,2015-07-24,11:48:17,1708,68.5
12250,2015-07-24,11:49:07,3465,30.25
12251,2015-07-24,11:55:33,6087,12.0
12252,2015-07-24,12:02:23,4784,74.0
12253,2015-07-24,12:25:31,6915,39.25
12254,2015-07-24,12:32:09,5322,59.25
12255,2015-07-24,12:36:19,1288,16.5
12256,2015-07-24,12:42:37,1346,60.75
12257,2015-07-24,12:43:56,265,276.75
12258,2015-07-24,12:53:15,4538,32.75
12259,2015-07-24,13:09:37,6187,40.5
12260,2015-07-24,13:14:48,1909,16.75
12261,2015-07-24,13:15:18,2950,16.0
12262,2015-07-24,13:18:34,260,28.25
12263,2015-07-24,13:21:19,4902,44.75
12264,2015-07-24,13:23:41,1415,94.25
12265,2015-07-24,14:09:26,5764,37.0
12266,2015-07-24,14:25:08,4535,232.2
12267,2015-07-24,14:35:12,4715,20.75
12268,2015-07-24,14:41:02,2141,32.25
12269,2015-07-24,14:55:19,6782,36.75
12270,2015-07-24,15:32:08,4087,12.0
12271,2015-07-24,15:37:50,2628,41.5
12272,2015-07-24,16:10:53,5284,61.75
12273,2015-07-24,16:29:45,4096,12.0
12274,2015-07-24,16:50:57,3781,29.5
12275,2015-07-24,17:11:19,1965,32.5
12276,2015-07-24,17:25:16,1076,57.0
12277,2015-07-24,17:35:04,1889,16.0
12278,2015-07-24,17:35:16,2197,53.25
12279,2015-07-24,17:36:21,3089,16.5
12280,2015-07-24,17:47:25,1625,79.25
12281,2015-07-24,17:50:01,5755,57.25
12282,2015-07-24,17:59:57,1003,20.75
12283,2015-07-24,18:00:13,5284,16.0
12284,2015-07-24,18:00:26,6910,69.5
12285,2015-07-24,18:07:21,3212,36.0
12286,2015-07-24,18:08:41,6491,36.75
12287,2015-07-24,18:10:15,6399,12.0
12288,2015-07-24,18:16:24,6588,12.75
12289,2015-07-24,18:18:15,6104,32.75
12290,2015-07-24,18:25:29,5291,74.75
12291,2015-07-24,18:27:09,4355,37.25
12292,2015-07-24,18:28:51,4052,15.25
12293,2015-07-24,18:31:17,623,16.5
12294,2015-07-24,18:35:20,6919,53.75
12295,2015-07-24,18:38:47,6419,65.2
12296,2015-07-24,18:40:19,3805,24.0
12297,2015-07-24,18:43:31,1024,18.5
12298,2015-07-24,18:45:14,4874,39.65
12299,2015-07-24,18:51:54,1509,12.5
12300,2015-07-24,18:52:33,3832,28.5
12301,2015-07-24,19:03:46,1632,41.5
12302,2015-07-24,19:23:29,495,60.45
12303,2015-07-24,19:45:32,6617,78.5
12304,2015-07-24,19:48:08,5305,29.0
12305,2015-07-24,19:55:29,6409,35.0
12306,2015-07-24,19:56:53,2816,45.25
12307,2015-07-24,20:16:48,6558,16.0
12308,2015-07-24,20:32:10,3682,16.0
12309,2015-07-24,20:41:37,5917,54.7
12310,2015-07-24,20:49:09,2813,29.5
12311,2015-07-24,21:02:04,6819,16.75
12312,2015-07-24,21:03:15,4205,40.95
12313,2015-07-24,21:21:13,5095,48.25
12314,2015-07-24,21:31:45,5590,20.75
12315,2015-07-24,21:54:56,2598,43.25
12316,2015-07-24,22:10:47,3652,12.25
12317,2015-07-24,22:28:09,5586,69.0
12318,2015-07-24,22:56:18,5843,12.75
12319,2015-07-24,22:58:22,2876,16.0
12320,2015-07-25,11:49:45,925,12.75
12321,2015-07-25,11:54:59,5865,38.0
12322,2015-07-25,11:59:54,3050,11.0
12323,2015-07-25,12:03:35,3685,186.45
12324,2015-07-25,12:06:27,5269,28.5
12325,2015-07-25,12:12:17,1974,20.75
12326,2015-07-25,12:14:31,3312,28.75
12327,2015-07-25,12:39:39,3782,45.0
12328,2015-07-25,13:22:37,169,20.75
12329,2015-07-25,13:30:55,289,16.5
12330,2015-07-25,14:31:02,6755,20.75
12331,2015-07-25,14:39:01,6370,28.5
12332,2015-07-25,14:57:30,4543,72.75
12333,2015-07-25,15:02:16,4917,32.25
12334,2015-07-25,15:26:51,3241,24.5
12335,2015-07-25,15:59:55,3887,16.75
12336,2015-07-25,16:25:38,6319,36.5
12337,2015-07-25,16:32:28,1800,62.0
12338,2015-07-25,16:33:43,3060,47.25
12339,2015-07-25,16:34:08,4051,20.5
12340,2015-07-25,17:01:33,4232,73.15
12341,2015-07-25,17:09:34,3092,49.5
12342,2015-07-25,17:21:24,1276,20.25
12343,2015-07-25,17:30:15,2267,41.25
12344,2015-07-25,17:38:30,5758,29.25
12345,2015-07-25,17:42:14,121,20.75
12346,2015-07-25,17:52:22,6178,41.0
12347,2015-07-25,18:01:03,6483,66.5
12348,2015-07-25,18:01:22,6625,31.0
12349,2015-07-25,18:29:56,517,26.5
12350,2015-07-25,18:32:48,3188,64.0
12351,2015-07-25,18:45:15,2443,49.0
12352,2015-07-25,18:50:35,69,16.5
12353,2015-07-25,18:53:06,3405,66.5
12354,2015-07-25,19:01:18,2830,30.25
12355,2015-07-25,19:01:31,3227,54.0
12356,2015-07-25,19:08:40,2470,20.25
12357,2015-07-25,19:11:19,3517,54.0
12358,2015-07-25,19:14:10,6897,24.75
12359,2015-07-25,19:17:48,4524,44.75
12360,2015-07-25,19:18:19,83,53.0
12361,2015-07-25,19:47:58,1489,52.0
12362,2015-07-25,19:49:39,5972,67.2
12363,2015-07-25,20:07:14,2934,10.5
12364,2015-07-25,20:10:52,5219,58.5
12365,2015-07-25,20:15:01,2495,16.75
12366,2015-07-25,20:20:40,3559,20.5
12367,2015-07-25,20:30:13,5805,16.0
12368,2015-07-25,20:34:04,1823,64.75
12369,2015-07-25,20:35:52,988,70.25
12370,2015-07-25,21:07:12,1907,16.75
12371,2015-07-25,21:13:44,6751,29.0
12372,2015-07-25,21:35:42,80,16.75
12373,2015-07-25,21:40:05,4776,63.5
12374,2015-07-25,22:10:26,2876,16.5
12375,2015-07-25,22:53:36,4798,33.95
12376,2015-07-25,22:59:35,4000,38.0
12377,2015-07-26,11:30:45,3867,58.25
12378,2015-07-26,11:48:03,4802,40.0
12379,2015-07-26,12:14:51,6823,72.2
12380,2015-07-26,12:32:28,6233,12.5
12381,2015-07-26,12:48:02,121,31.25
12382,2015-07-26,13:04:25,5561,16.75
12383,2015-07-26,13:13:15,6157,16.5
12384,2015-07-26,13:28:46,1845,117.25
12385,2015-07-26,13:37:07,6693,14.75
12386,2015-07-26,13:39:17,6765,16.5
12387,2015-07-26,13:40:47,2150,133.75
12388,2015-07-26,13:59:04,153,16.5
12389,2015-07-26,14:20:06,348,20.5
12390,2015-07-26,14:20:37,3220,13.25
12391,2015-07-26,14:33:30,311,12.0
12392,2015-07-26,14:41:24,5512,20.25
12393,2015-07-26,14:58:51,5727,20.75
12394,2015-07-26,15:00:44,3577,54.0
12395,2015-07-26,15:04:02,2715,35.65
12396,2015-07-26,15:32:25,347,16.75
12397,2015-07-26,15:39:56,205,32.75
12398,2015-07-26,15:39:59,5646,20.75
12399,2015-07-26,16:15:49,1019,33.25
12400,2015-07-26,16:17:01,3197,32.75
12401,2015-07-26,16:19:41,3861,20.25
12402,2015-07-26,16:28:07,5376,75.75
12403,2015-07-26,16:30:55,1880,32.75
12404,2015-07-26,16:31:52,5724,12.0
12405,2015-07-26,16:31:53,916,20.75
12406,2015-07-26,16:36:33,6878,18.5
12407,2015-07-26,16:51:28,1603,31.25
12408,2015-07-26,17:00:09,2280,16.5
12409,2015-07-26,17:13:00,5146,20.75
12410,2015-07-26,17:24:00,2129,20.75
12411,2015-07-26,17:27:08,4065,49.5
12412,2015-07-26,17:30:26,6099,34.45
12413,2015-07-26,17:41:47,4593,24.25
12414,2015-07-26,18:03:09,5614,16.5
12415,2015-07-26,18:09:50,5622,51.75
12416,2015-07-26,18:18:33,3881,12.0
12417,2015-07-26,18:39:33,6226,12.5
12418,2015-07-26,18:56:31,1365,18.5
12419,2015-07-26,19:09:24,5048,18.5
12420,2015-07-26,19:16:50,626,29.0
12421,2015-07-26,19:27:14,6337,67.5
12422,2015-07-26,19:54:40,6052,54.0
12423,2015-07-26,20:10:31,3185,16.0
12424,2015-07-26,20:14:33,2355,12.75
12425,2015-07-26,20:19:24,3349,41.75
12426,2015-07-26,20:37:53,2405,16.5
12427,2015-07-26,20:40:53,3683,37.25
12428,2015-07-26,20:41:39,1649,45.75
12429,2015-07-26,21:13:33,3944,33.25
12430,2015-07-26,21:32:19,3309,24.5
12431,2015-07-26,21:40:57,4670,20.75
12432,2015-07-26,22:06:38,5014,74.0
12433,2015-07-26,23:05:52,2002,32.5
12434,2015-07-27,11:34:12,4886,25.5
12435,2015-07-27,11:39:19,2717,16.0
12436,2015-07-27,11:55:03,4990,32.75
12437,2015-07-27,12:04:59,6517,41.0
12438,2015-07-27,12:08:28,3824,20.25
12439,2015-07-27,12:10:01,5265,31.0
12440,2015-07-27,12:12:00,2934,12.75
12441,2015-07-27,12:12:52,6105,64.25
12442,2015-07-27,12:57:58,983,16.5
12443,2015-07-27,13:02:20,5719,12.0
12444,2015-07-27,13:04:05,3255,181.75
12445,2015-07-27,13:04:28,3236,20.75
12446,2015-07-27,13:04:40,6304,62.0
12447,2015-07-27,13:18:28,3861,36.75
12448,2015-07-27,13:25:26,4702,23.65
12449,2015-07-27,13:27:51,5998,52.75
12450,2015-07-27,13:32:49,4828,20.75
12451,2015-07-27,13:36:58,311,27.75
12452,2015-07-27,13:48:04,4504,239.7
12453,2015-07-27,14:31:51,6269,13.25
12454,2015-07-27,14:54:30,3241,16.0
12455,2015-07-27,14:57:20,4843,10.5
12456,2015-07-27,15:36:01,1146,61.75
12457,2015-07-27,15:55:32,4625,40.25
12458,2015-07-27,15:58:48,3634,20.5
12459,2015-07-27,16:03:10,3838,12.0
12460,2015-07-27,16:10:49,1781,53.5
12461,2015-07-27,16:12:12,3349,46.0
12462,2015-07-27,16:20:48,1864,67.0
12463,2015-07-27,16:28:09,6166,12.5
12464,2015-07-27,16:33:42,833,17.95
12465,2015-07-27,17:12:24,3399,36.75
12466,2015-07-27,17:13:50,6018,56.0
12467,2015-07-27,17:21:49,5041,57.5
12468,2015-07-27,17:43:41,2352,35.0
12469,2015-07-27,17:49:25,5497,32.75
12470,2015-07-27,18:01:01,5637,33.25
12471,2015-07-27,18:10:12,263,27.25
12472,2015-07-27,18:43:22,2367,37.0
12473,2015-07-27,18:44:59,1166,32.25
12474,2015-07-27,18:48:56,3058,48.75
12475,2015-07-27,19:04:34,2332,28.0
12476,2015-07-27,19:09:01,5725,57.5
12477,2015-07-27,19:18:41,4727,32.75
12478,2015-07-27,20:01:58,5191,77.75
12479,2015-07-27,20:02:26,3285,27.25
12480,2015-07-27,20:12:42,4201,32.75
12481,2015-07-27,20:15:14,6202,34.45
12482,2015-07-27,20:31:31,6510,32.5
12483,2015-07-27,21:12:26,3591,16.75
12484,2015-07-27,21:48:38,3323,33.25
12485,2015-07-27,22:17:05,4056,27.25
12486,2015-07-27,22:23:58,1373,66.25
12487,2015-07-28,11:16:16,6576,20.5
12488,2015-07-28,11:21:26,5716,25.5
12489,2015-07-28,11:39:07,2572,20.25
12490,2015-07-28,11:52:42,3444,12.0
12491,2015-07-28,11:59:51,6460,36.5
12492,2015-07-28,12:01:31,2346,56.25
12493,2015-07-28,12:09:28,3799,11.0
12494,2015-07-28,12:10:56,1793,20.75
12495,2015-07-28,12:15:11,6932,16.0
12496,2015-07-28,12:21:47,2888,16.5
12497,2015-07-28,12:41:24,5408,41.5
12498,2015-07-28,12:45:04,6802,23.65
12499,2015-07-28,12:54:46,3543,236.95
12500,2015-07-28,12:54:57,2424,27.7
12501,2015-07-28,12:57:39,5011,31.75
12502,2015-07-28,13:04:54,3166,20.75
12503,2015-07-28,13:27:35,4912,12.0
12504,2015-07-28,13:29:23,2635,12.5
12505,2015-07-28,13:48:37,2056,45.75
12506,2015-07-28,13:49:39,1180,16.0
12507,2015-07-28,14:03:46,5531,163.5
12508,2015-07-28,14:27:54,6519,20.5
12509,2015-07-28,15:17:46,4682,49.5
12510,2015-07-28,15:23:13,6890,11.0
12511,2015-07-28,15:28:19,2030,16.75
12512,2015-07-28,15:59:21,428,18.5
12513,2015-07-28,16:19:14,6215,49.25
12514,2015-07-28,16:27:02,5237,25.25
12515,2015-07-28,16:27:27,234,37.25
12516,2015-07-28,16:36:07,6430,36.0
12517,2015-07-28,17:00:50,2340,16.5
12518,2015-07-28,17:09:26,6918,12.0
12519,2015-07-28,17:10:43,1470,28.5
12520,2015-07-28,17:12:50,4431,33.0
12521,2015-07-28,17:22:31,1251,12.75
12522,2015-07-28,17:30:50,3521,64.25
12523,2015-07-28,17:39:46,3724,20.5
12524,2015-07-28,17:46:23,2464,40.75
12525,2015-07-28,17:48:20,5385,62.0
12526,2015-07-28,17:56:29,4009,48.75
12527,2015-07-28,18:04:56,2108,24.25
12528,2015-07-28,18:06:31,3478,20.25
12529,2015-07-28,18:09:54,1361,25.25
12530,2015-07-28,18:11:45,2093,44.0
12531,2015-07-28,18:14:04,2298,20.75
12532,2015-07-28,18:15:43,775,34.5
12533,2015-07-28,18:19:52,6103,33.25
12534,2015-07-28,18:25:32,5363,33.5
12535,2015-07-28,18:27:34,5160,12.0
12536,2015-07-28,18:30:12,6107,16.0
12537,2015-07-28,18:34:34,1995,25.0
12538,2015-07-28,18:50:09,2147,63.5
12539,2015-07-28,19:05:11,2399,29.25
12540,2015-07-28,19:07:45,1569,47.25
12541,2015-07-28,19:09:15,3484,57.5
12542,2015-07-28,19:23:41,352,25.5
12543,2015-07-28,19:25:46,4747,32.75
12544,2015-07-28,20:08:34,6912,33.5
12545,2015-07-28,20:11:57,4957,25.5
12546,2015-07-28,20:28:59,4016,20.75
12547,2015-07-29,12:03:36,746,37.25
12548,2015-07-29,12:22:49,1715,49.25
12549,2015-07-29,12:43:32,846,29.0
12550,2015-07-29,12:48:15,3863,28.25
12551,2015-07-29,13:02:02,2760,32.75
12552,2015-07-29,13:05:18,2202,54.75
12553,2015-07-29,13:05:31,4030,48.5
12554,2015-07-29,13:05:53,1046,32.5
12555,2015-07-29,13:16:00,1096,78.5
12556,2015-07-29,13:20:09,904,167.7
12557,2015-07-29,13:32:25,2821,48.0
12558,2015-07-29,13:39:31,6864,41.5
12559,2015-07-29,13:55:48,2460,17.95
12560,2015-07-29,14:23:04,1773,62.0
12561,2015-07-29,14:28:31,2710,12.5
12562,2015-07-29,14:45:03,5420,20.25
12563,2015-07-29,14:52:52,6066,70.25
12564,2015-07-29,14:56:51,3877,12.75
12565,2015-07-29,15:04:22,6725,36.75
12566,2015-07-29,15:17:09,4195,44.75
12567,2015-07-29,15:24:09,2610,33.95
12568,2015-07-29,15:45:08,3072,35.25
12569,2015-07-29,16:22:20,4807,55.5
12570,2015-07-29,16:25:23,5335,81.25
12571,2015-07-29,16:30:36,2584,29.5
12572,2015-07-29,16:34:31,35,24.0
12573,2015-07-29,16:55:41,2236,16.0
12574,2015-07-29,17:10:14,5775,33.5
12575,2015-07-29,17:20:51,1506,20.75
12576,2015-07-29,17:26:39,3781,20.25
12577,2015-07-29,17:38:36,2929,12.5
12578,2015-07-29,17:40:16,526,33.0
12579,2015-07-29,18:02:30,5738,12.0
12580,2015-07-29,18:04:05,1128,68.0
12581,2015-07-29,18:19:04,2369,16.75
12582,2015-07-29,18:35:45,4809,28.25
12583,2015-07-29,18:36:49,2759,28.5
12584,2015-07-29,18:39:53,931,61.15
12585,2015-07-29,18:54:52,6398,12.5
12586,2015-07-29,18:55:57,1270,16.25
12587,2015-07-29,19:02:52,4215,33.25
12588,2015-07-29,19:09:09,5815,65.0
12589,2015-07-29,19:54:50,1785,25.75
12590,2015-07-29,20:19:29,6262,52.75
12591,2015-07-29,20:24:00,4197,54.25
12592,2015-07-29,20:30:07,4728,22.5
12593,2015-07-29,20:38:24,5088,32.5
12594,2015-07-29,21:20:44,6586,53.0
12595,2015-07-29,21:20:47,394,20.25
12596,2015-07-30,11:16:26,4825,16.75
12597,2015-07-30,11:27:05,5701,12.75
12598,2015-07-30,11:27:36,5831,10.5
12599,2015-07-30,11:44:24,2062,50.45
12600,2015-07-30,11:49:23,6344,10.5
12601,2015-07-30,11:50:57,184,30.5
12602,2015-07-30,11:59:42,6023,48.25
12603,2015-07-30,12:11:31,359,16.0
12604,2015-07-30,12:21:21,3889,20.25
12605,2015-07-30,12:26:58,6706,63.25
12606,2015-07-30,12:35:01,16,20.75
12607,2015-07-30,12:40:15,5879,20.75
12608,2015-07-30,12:53:11,2708,67.75
12609,2015-07-30,12:55:37,2650,16.5
12610,2015-07-30,13:00:17,5502,70.0
12611,2015-07-30,13:03:59,6660,33.95
12612,2015-07-30,13:08:48,2353,12.0
12613,2015-07-30,13:10:05,3153,49.95
12614,2015-07-30,13:12:42,237,69.15
12615,2015-07-30,13:14:07,3390,186.25
12616,2015-07-30,13:27:05,1992,247.7
